production_countries,id,Action,Animation,Aventure,Comédie,Crime,Documentaire,Drame,Familial,Fantastique,Guerre,Histoire,Horreur,Musique,Mystère,Romance,Science-Fiction,Thriller,Téléfilm,Western
1,1266791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13068,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,3587,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,829774,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,72890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,89473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,451500,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,2611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,16305,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,982752,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,18176,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,18998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,799883,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,14922,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1275903,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6488,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,9034,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25221,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,15257,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,6935,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31017,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,576156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,31623,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,13403,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,12606,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,18387,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29461,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,347158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27725,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,63574,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,15378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18074,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,13998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,45225,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,331836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13647,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,462919,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1550,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,12220,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,4984,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,273641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,772272,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,18080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,551806,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,23330,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,11855,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10179,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,17887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,501989,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,16980,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,183,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,17009,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,818192,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,20701,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,785985,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,457840,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,84329,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,42807,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28110,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1165466,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,382748,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,10732,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28971,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,105077,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,967585,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,339396,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17745,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,450806,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,121824,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,15515,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,483435,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,19086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12478,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,887357,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,256731,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,171,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,13160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,6691,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,12489,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,172631,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,683311,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,13177,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27472,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28665,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,24034,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,36257,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,36349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,32726,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,852247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,91010,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,33666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,15983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,14536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,9071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2047,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,30963,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30941,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,41586,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8073,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,304410,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,980083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,457249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23587,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,67899,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1289888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1214506,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18555,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,16972,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,41263,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,4967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,29228,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,19489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,43329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,440424,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,12912,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,472338,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,14911,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,81900,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1002315,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,624779,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,11839,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,158426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,19973,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18417,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,484747,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,11248,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1211957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,45156,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,25462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,513576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10188,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26486,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20682,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5951,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,421471,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,12520,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,91739,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4613,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18588,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,12559,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,14398,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,2610,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,40682,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1100795,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,13525,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,32068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,24071,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,33871,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,11630,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,14117,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,21448,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,14361,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,426272,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,44594,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,380124,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,98545,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,673319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,94363,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10668,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,401650,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,13369,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,17258,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,77261,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,25594,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,21427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105965,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,26520,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,14609,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,19118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,21866,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,426230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,43641,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12628,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,3080,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1388808,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1146556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,270064,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,195,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,178682,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
0,19324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41357,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,22309,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,21861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,408647,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,79771,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,244539,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,60194,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11718,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,295699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38617,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,4641,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,21622,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,558574,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,339095,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,16550,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,13441,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,425980,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,721656,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,30814,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22356,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,19414,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,15702,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,12505,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,621876,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,20096,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,11915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13644,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,66195,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,81446,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,203696,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,244566,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,38151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,9597,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
0,714964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39341,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,529982,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,9965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28053,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,476481,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,15616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,666035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30074,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,40578,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,623856,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,36108,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31597,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,22711,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,248774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,13352,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,73108,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,929340,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,8288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,18437,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1119537,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,14931,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1169789,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,485504,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,16806,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1425122,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,29377,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,138222,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,449755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,15647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1065890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,729577,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,977331,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,576040,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,18282,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,34421,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,18658,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,492449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,15873,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,13485,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,920081,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,595931,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,550440,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,400547,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,671039,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,42383,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,418667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54087,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,106143,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,84203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18111,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,42580,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,8827,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1018494,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,14280,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,411741,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,167575,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,598413,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29425,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,19016,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,438347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,79509,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,15497,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,84341,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,718840,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,20499,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,635012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,306964,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,45658,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,19490,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,721452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,472983,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,47354,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,936059,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,10551,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,582218,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11337,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,19380,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3062,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,5722,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,504997,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,12719,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10252,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,55694,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,13253,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,17263,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,8866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,458342,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10467,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,39414,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,17106,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,37922,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,842931,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,463053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,48129,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,239562,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32916,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,26889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
